person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_capped,loan_amnt_capped,income_band,age_band,loan_amount_band,interest_rate_band,default_flag,high_loan_to_income_flag,previous_default_flag,high_interest_flag,loan_grade_score,home_ownership_score,loan_to_income_score,interest_rate_score,previous_default_score,employment_length_score,credit_history_score,credit_risk_score,credit_risk_level,high_risk_borrower_flag,watchlist_flag,model_priority
37,42000,RENT,3.0,PERSONAL,C,10200,13.16,0,0.24,N,14,42000.0,10200.0,30K-50K,36-45,10K-15K,12%-16%,0,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Enhanced Monitoring
34,68000,MORTGAGE,17.0,PERSONAL,D,10000,16.29,0,0.15,N,9,68000.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,0,0,0,1,4,1,1,4,0,0,0,10,High,1,1,Enhanced Monitoring
37,74000,MORTGAGE,6.0,PERSONAL,D,10000,16.29,1,0.14,N,14,74000.0,10000.0,50K-75K,36-45,5K-10K,16%-20%,1,0,0,1,4,1,1,4,0,0,0,10,High,1,1,Priority Review
31,47500,RENT,2.0,MEDICAL,C,10000,15.96,0,0.21,N,10,47500.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Enhanced Monitoring
34,74000,MORTGAGE,13.0,VENTURE,C,10000,15.96,1,0.14,Y,10,74000.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,1,0,1,0,2,1,1,2,4,0,0,10,High,1,1,Priority Review
23,62500,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10000,15.7,1,0.16,N,3,62500.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,1,0,0,0,4,1,1,2,0,1,1,10,High,1,1,Priority Review
27,48600,MORTGAGE,4.0,PERSONAL,D,10000,15.7,0,0.21,N,9,48600.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,4,1,2,2,0,1,0,10,High,1,1,Enhanced Monitoring
24,61000,MORTGAGE,4.0,PERSONAL,D,10000,15.65,0,0.16,N,3,61000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,4,1,1,2,0,1,1,10,High,1,1,Enhanced Monitoring
23,55000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,15.33,1,0.18,N,2,55000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,1,0,0,0,4,1,1,2,0,0,2,10,High,1,1,Priority Review
29,63000,RENT,5.0,PERSONAL,D,10000,15.33,0,0.16,N,9,63000.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,0,0,0,0,4,3,1,2,0,0,0,10,High,1,1,Enhanced Monitoring
29,39000,MORTGAGE,13.0,PERSONAL,D,10000,15.31,1,0.26,N,5,39000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,0,0,0,4,1,2,2,0,0,1,10,High,1,1,Priority Review
21,83004,MORTGAGE,2.0,DEBTCONSOLIDATION,D,10000,15.28,1,0.12,N,4,83004.0,10000.0,75K-100K,18-25,5K-10K,12%-16%,1,0,0,0,4,1,1,2,0,1,1,10,High,1,1,Priority Review
21,70553,MORTGAGE,2.0,MEDICAL,D,10000,15.28,1,0.12,N,3,70553.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,1,0,0,0,4,1,1,2,0,1,1,10,High,1,1,Priority Review
24,53000,MORTGAGE,8.0,PERSONAL,D,10000,14.91,0,0.19,N,2,53000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,4,1,1,2,0,0,2,10,High,1,1,Enhanced Monitoring
33,153000,MORTGAGE,11.0,VENTURE,C,10000,14.79,0,0.07,Y,5,153000.0,10000.0,100K+,26-35,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
29,44000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,10000,14.74,1,0.23,N,5,44000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,0,0,0,4,1,2,2,0,0,1,10,High,1,1,Priority Review
30,45000,MORTGAGE,11.0,PERSONAL,D,10000,14.74,1,0.22,N,6,45000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,0,0,0,4,1,2,2,0,0,1,10,High,1,1,Priority Review
34,42000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,10000,14.65,0,0.24,N,6,42000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,2,1,2,2,0,2,1,10,High,1,1,Enhanced Monitoring
26,74800,MORTGAGE,3.0,MEDICAL,D,10000,14.54,1,0.11,N,3,74800.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,1,0,0,0,4,1,1,2,0,1,1,10,High,1,1,Priority Review
29,43680,OWN,0.0,DEBTCONSOLIDATION,D,10000,14.46,0,0.23,N,8,43680.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,4,0,2,2,0,2,0,10,High,1,1,Enhanced Monitoring
22,80000,RENT,5.0,EDUCATION,C,10000,14.27,0,0.13,N,2,80000.0,10000.0,75K-100K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,0,2,10,High,1,1,Enhanced Monitoring
27,300000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,14.27,0,0.03,Y,7,225000.0,10000.0,100K+,26-35,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
30,75000,OWN,14.0,VENTURE,C,10000,14.27,0,0.13,Y,6,75000.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,0,0,1,0,2,0,1,2,4,0,1,10,High,1,1,Enhanced Monitoring
30,94000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,10000,14.27,0,0.11,Y,10,94000.0,10000.0,75K-100K,26-35,5K-10K,12%-16%,0,0,1,0,2,1,1,2,4,0,0,10,High,1,1,Enhanced Monitoring
23,93000,RENT,6.0,EDUCATION,C,10000,14.26,0,0.11,N,2,93000.0,10000.0,75K-100K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,0,2,10,High,1,1,Enhanced Monitoring
26,100000,MORTGAGE,0.0,EDUCATION,C,10000,14.26,0,0.1,N,2,100000.0,10000.0,75K-100K,26-35,5K-10K,12%-16%,0,0,0,0,2,1,1,2,0,2,2,10,High,1,1,Enhanced Monitoring
24,43200,MORTGAGE,0.0,EDUCATION,C,10000,14.26,0,0.23,N,4,43200.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,2,1,2,2,0,2,1,10,High,1,1,Enhanced Monitoring
29,130000,RENT,1.0,EDUCATION,C,10000,14.26,0,0.08,N,5,130000.0,10000.0,100K+,26-35,5K-10K,12%-16%,0,0,0,0,2,3,0,2,0,2,1,10,High,1,1,Enhanced Monitoring
44,51850,RENT,7.0,MEDICAL,D,10000,14.11,1,0.16,N,12,51850.0,10000.0,50K-75K,36-45,5K-10K,12%-16%,1,0,0,0,4,3,1,2,0,0,0,10,High,1,1,Priority Review
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,125800.0,10000.0,100K+,18-25,5K-10K,12%-16%,1,0,0,0,4,1,0,2,0,2,1,10,High,1,1,Priority Review
26,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10000,14.09,1,0.14,N,3,73000.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,1,0,0,0,4,1,1,2,0,1,1,10,High,1,1,Priority Review
26,64999,OWN,5.0,VENTURE,C,10000,13.98,0,0.15,Y,3,64999.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,0,0,1,0,2,0,1,2,4,0,1,10,High,1,1,Enhanced Monitoring
23,72000,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.85,0,0.14,N,3,72000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,1,1,10,High,1,1,Enhanced Monitoring
47,41000,RENT,2.0,MEDICAL,C,10000,13.79,0,0.24,N,16,41000.0,10000.0,30K-50K,46-60,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Enhanced Monitoring
24,120000,RENT,4.0,HOMEIMPROVEMENT,C,10000,13.61,0,0.08,N,2,120000.0,10000.0,100K+,18-25,5K-10K,12%-16%,0,0,0,0,2,3,0,2,0,1,2,10,High,1,1,Enhanced Monitoring
36,48450,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.61,0,0.21,N,15,48450.0,10000.0,30K-50K,36-45,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Enhanced Monitoring
36,80000,RENT,0.0,PERSONAL,C,10000,13.61,0,0.13,N,14,80000.0,10000.0,75K-100K,36-45,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,2,0,10,High,1,1,Enhanced Monitoring
25,122000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,10000,13.57,0,0.08,Y,4,122000.0,10000.0,100K+,18-25,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
29,71500,RENT,2.0,MEDICAL,C,10000,13.57,0,0.14,N,6,71500.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,1,1,10,High,1,1,Enhanced Monitoring
24,49200,RENT,8.0,VENTURE,C,10000,13.49,0,0.2,N,3,49200.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Enhanced Monitoring
23,62000,RENT,3.0,EDUCATION,C,10000,13.49,0,0.16,N,4,62000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,1,1,10,High,1,1,Enhanced Monitoring
25,84000,RENT,5.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.12,N,2,84000.0,10000.0,75K-100K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,0,2,10,High,1,1,Enhanced Monitoring
26,86000,RENT,4.0,EDUCATION,C,10000,13.49,0,0.12,N,3,86000.0,10000.0,75K-100K,26-35,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,1,1,10,High,1,1,Enhanced Monitoring
26,86000,RENT,4.0,VENTURE,C,10000,13.49,0,0.12,N,4,86000.0,10000.0,75K-100K,26-35,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,1,1,10,High,1,1,Enhanced Monitoring
27,55140,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.18,Y,8,55140.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,0,0,1,0,2,1,1,2,4,0,0,10,High,1,1,Enhanced Monitoring
27,34000,RENT,3.0,VENTURE,C,10000,13.49,1,0.29,N,10,34000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Priority Review
34,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.14,Y,8,72000.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,0,0,1,0,2,1,1,2,4,0,0,10,High,1,1,Enhanced Monitoring
22,60000,OWN,6.0,MEDICAL,C,10000,13.48,0,0.17,Y,3,60000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,1,0,2,0,1,2,4,0,1,10,High,1,1,Enhanced Monitoring
24,35000,RENT,8.0,DEBTCONSOLIDATION,C,10000,13.48,0,0.29,N,4,35000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Enhanced Monitoring
25,40000,RENT,6.0,VENTURE,C,10000,13.48,0,0.25,N,3,40000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Enhanced Monitoring
24,49639,RENT,8.0,MEDICAL,C,10000,13.48,0,0.2,N,3,49639.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Enhanced Monitoring
23,70872,RENT,7.0,DEBTCONSOLIDATION,C,10000,13.48,0,0.14,N,2,70872.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,0,2,10,High,1,1,Enhanced Monitoring
22,24605,OWN,3.0,EDUCATION,C,10000,13.48,0,0.41,N,4,24605.0,10000.0,<30K,18-25,5K-10K,12%-16%,0,1,0,0,2,0,4,2,0,1,1,10,High,1,1,Enhanced Monitoring
30,50000,RENT,6.0,MEDICAL,C,10000,13.48,0,0.2,N,5,50000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Enhanced Monitoring
28,44000,RENT,2.0,MEDICAL,C,10000,13.48,1,0.23,N,8,44000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Priority Review
28,150000,MORTGAGE,12.0,EDUCATION,C,10000,13.48,0,0.07,Y,6,150000.0,10000.0,100K+,26-35,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
30,50000,MORTGAGE,0.0,EDUCATION,C,10000,13.48,0,0.2,N,5,50000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,2,1,2,2,0,2,1,10,High,1,1,Enhanced Monitoring
48,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,10000,13.48,0,0.18,Y,11,55000.0,10000.0,50K-75K,46-60,5K-10K,12%-16%,0,0,1,0,2,1,1,2,4,0,0,10,High,1,1,Enhanced Monitoring
44,54000,RENT,0.0,DEBTCONSOLIDATION,C,10000,13.48,0,0.19,N,11,54000.0,10000.0,50K-75K,36-45,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,2,0,10,High,1,1,Enhanced Monitoring
65,45900,RENT,2.0,PERSONAL,C,10000,13.48,0,0.22,N,29,45900.0,10000.0,30K-50K,60+,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Enhanced Monitoring
23,46000,RENT,7.0,HOMEIMPROVEMENT,C,10000,13.43,1,0.22,N,4,46000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,1,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Priority Review
26,38004,MORTGAGE,3.0,VENTURE,C,10000,13.35,0,0.26,N,2,38004.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,2,1,2,2,0,1,2,10,High,1,1,Enhanced Monitoring
36,120000,OWN,21.0,PERSONAL,D,10000,13.3,0,0.08,Y,13,120000.0,10000.0,100K+,36-45,5K-10K,12%-16%,0,0,1,0,4,0,0,2,4,0,0,10,High,1,1,Enhanced Monitoring
54,97800,MORTGAGE,11.0,PERSONAL,C,10000,13.23,0,0.1,Y,20,97800.0,10000.0,75K-100K,46-60,5K-10K,12%-16%,0,0,1,0,2,1,1,2,4,0,0,10,High,1,1,Enhanced Monitoring
24,44160,OTHER,7.0,MEDICAL,C,10000,13.22,0,0.23,N,4,44160.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Enhanced Monitoring
35,135000,MORTGAGE,12.0,EDUCATION,C,10000,13.16,0,0.07,Y,7,135000.0,10000.0,100K+,26-35,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
25,155000,MORTGAGE,8.0,PERSONAL,C,10000,13.06,0,0.06,Y,3,155000.0,10000.0,100K+,18-25,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
24,193000,MORTGAGE,8.0,PERSONAL,C,10000,13.06,0,0.05,Y,4,193000.0,10000.0,100K+,18-25,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
23,114600,MORTGAGE,7.0,PERSONAL,C,10000,13.06,0,0.09,Y,4,114600.0,10000.0,100K+,18-25,5K-10K,12%-16%,0,0,1,0,2,1,0,2,4,0,1,10,High,1,1,Enhanced Monitoring
32,50911,RENT,7.0,PERSONAL,C,10000,13.06,0,0.2,N,7,50911.0,10000.0,50K-75K,26-35,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,0,1,10,High,1,1,Enhanced Monitoring
24,54996,RENT,5.0,MEDICAL,C,10000,12.99,0,0.18,N,2,54996.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,0,2,10,High,1,1,Enhanced Monitoring
34,85000,RENT,3.0,HOMEIMPROVEMENT,C,10000,12.87,0,0.12,N,7,85000.0,10000.0,75K-100K,26-35,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,1,1,10,High,1,1,Enhanced Monitoring
39,56000,MORTGAGE,14.0,PERSONAL,C,10000,12.73,0,0.18,Y,12,56000.0,10000.0,50K-75K,36-45,5K-10K,12%-16%,0,0,1,0,2,1,1,2,4,0,0,10,High,1,1,Enhanced Monitoring
23,157500,RENT,1.0,EDUCATION,B,10000,12.69,0,0.06,N,2,157500.0,10000.0,100K+,18-25,5K-10K,12%-16%,0,0,0,0,1,3,0,2,0,2,2,10,High,1,1,Enhanced Monitoring
31,50000,RENT,1.0,MEDICAL,B,10000,12.69,0,0.2,N,8,50000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,2,0,10,High,1,1,Enhanced Monitoring
22,70800,RENT,6.0,EDUCATION,C,10000,12.61,0,0.14,N,2,70800.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,2,3,1,2,0,0,2,10,High,1,1,Enhanced Monitoring
22,49920,MORTGAGE,1.0,EDUCATION,C,10000,12.53,0,0.2,N,3,49920.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,2,1,2,2,0,2,1,10,High,1,1,Enhanced Monitoring
22,58200,MORTGAGE,1.0,EDUCATION,C,10000,12.53,0,0.17,N,2,58200.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,2,1,1,2,0,2,2,10,High,1,1,Enhanced Monitoring
36,46000,RENT,2.0,DEBTCONSOLIDATION,C,10000,12.53,0,0.22,N,14,46000.0,10000.0,30K-50K,36-45,5K-10K,12%-16%,0,0,0,0,2,3,2,2,0,1,0,10,High,1,1,Enhanced Monitoring
25,36000,RENT,2.0,DEBTCONSOLIDATION,B,10000,12.42,0,0.28,N,4,36000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,1,1,10,High,1,1,Enhanced Monitoring
24,52000,RENT,3.0,EDUCATION,B,10000,12.42,0,0.19,N,2,52000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,1,2,0,1,2,10,High,1,1,Enhanced Monitoring
24,65000,RENT,3.0,PERSONAL,B,10000,12.42,0,0.15,N,2,65000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,1,2,0,1,2,10,High,1,1,Enhanced Monitoring
22,78000,RENT,3.0,VENTURE,B,10000,12.42,0,0.13,N,2,78000.0,10000.0,75K-100K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,1,2,0,1,2,10,High,1,1,Enhanced Monitoring
27,32000,RENT,6.0,EDUCATION,B,10000,12.42,1,0.31,N,8,32000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,1,0,0,1,3,4,2,0,0,0,10,High,1,1,Priority Review
29,45000,RENT,4.0,VENTURE,B,10000,12.42,0,0.22,N,7,45000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,1,1,10,High,1,1,Enhanced Monitoring
26,38904,MORTGAGE,1.0,HOMEIMPROVEMENT,B,10000,12.21,0,0.26,N,2,38904.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,1,1,2,2,0,2,2,10,High,1,1,Enhanced Monitoring
23,45000,MORTGAGE,1.0,MEDICAL,B,10000,12.21,0,0.22,N,2,45000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,1,1,2,2,0,2,2,10,High,1,1,Enhanced Monitoring
22,40000,RENT,6.0,MEDICAL,B,10000,12.21,0,0.25,N,2,40000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,0,2,10,High,1,1,Enhanced Monitoring
26,48000,RENT,2.0,MEDICAL,B,10000,12.21,0,0.21,N,3,48000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,1,1,10,High,1,1,Enhanced Monitoring
22,50004,RENT,6.0,PERSONAL,B,10000,12.21,0,0.2,N,2,50004.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,0,2,10,High,1,1,Enhanced Monitoring
24,56000,RENT,3.0,MEDICAL,B,10000,12.21,0,0.18,N,2,56000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,1,2,0,1,2,10,High,1,1,Enhanced Monitoring
24,82632,RENT,0.0,EDUCATION,B,10000,12.21,0,0.12,N,4,82632.0,10000.0,75K-100K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,1,2,0,2,1,10,High,1,1,Enhanced Monitoring
21,38000,RENT,3.0,PERSONAL,B,10000,12.18,0,0.26,N,3,38000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,1,1,10,High,1,1,Enhanced Monitoring
21,60000,RENT,3.0,MEDICAL,B,10000,12.18,0,0.17,N,2,60000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,1,2,0,1,2,10,High,1,1,Enhanced Monitoring
21,60000,RENT,3.0,EDUCATION,B,10000,12.18,0,0.17,N,2,60000.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,0,0,0,0,1,3,1,2,0,1,2,10,High,1,1,Enhanced Monitoring
30,48000,RENT,1.0,EDUCATION,B,10000,12.18,0,0.21,N,9,48000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,0,0,1,3,2,2,0,2,0,10,High,1,1,Enhanced Monitoring
21,30000,RENT,5.0,VENTURE,B,10000,11.99,1,0.33,N,4,30000.0,10000.0,<30K,18-25,5K-10K,8%-12%,1,1,0,0,1,3,4,1,0,0,1,10,High,1,1,Priority Review
23,39000,RENT,3.0,MEDICAL,B,10000,11.99,1,0.26,N,2,39000.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,1,0,0,0,1,3,2,1,0,1,2,10,High,1,1,Priority Review
21,30000,RENT,5.0,PERSONAL,B,10000,11.99,1,0.33,N,3,30000.0,10000.0,<30K,18-25,5K-10K,8%-12%,1,1,0,0,1,3,4,1,0,0,1,10,High,1,1,Priority Review
25,45000,RENT,1.0,DEBTCONSOLIDATION,B,10000,11.89,0,0.22,N,3,45000.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,2,1,0,2,1,10,High,1,1,Enhanced Monitoring
25,45000,RENT,1.0,MEDICAL,B,10000,11.89,0,0.22,N,3,45000.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,2,1,0,2,1,10,High,1,1,Enhanced Monitoring
34,29004,RENT,9.0,EDUCATION,B,10000,11.83,1,0.34,N,5,29004.0,10000.0,<30K,26-35,5K-10K,8%-12%,1,1,0,0,1,3,4,1,0,0,1,10,High,1,1,Priority Review
26,29406,RENT,5.0,HOMEIMPROVEMENT,B,10000,11.71,1,0.34,N,4,29406.0,10000.0,<30K,26-35,5K-10K,8%-12%,1,1,0,0,1,3,4,1,0,0,1,10,High,1,1,Priority Review
24,70000,RENT,1.0,EDUCATION,B,10000,11.71,0,0.14,N,2,70000.0,10000.0,50K-75K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,1,1,0,2,2,10,High,1,1,Enhanced Monitoring
23,120000,RENT,0.0,DEBTCONSOLIDATION,C,10000,11.66,0,0.08,N,2,120000.0,10000.0,100K+,18-25,5K-10K,8%-12%,0,0,0,0,2,3,0,1,0,2,2,10,High,1,1,Enhanced Monitoring
28,64000,RENT,1.0,PERSONAL,C,10000,11.66,0,0.16,N,5,64000.0,10000.0,50K-75K,26-35,5K-10K,8%-12%,0,0,0,0,2,3,1,1,0,2,1,10,High,1,1,Enhanced Monitoring
23,75000,RENT,0.0,PERSONAL,B,10000,11.49,0,0.13,N,2,75000.0,10000.0,50K-75K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,1,1,0,2,2,10,High,1,1,Enhanced Monitoring
22,32647,RENT,7.0,VENTURE,B,10000,11.48,1,0.31,N,3,32647.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,1,1,0,0,1,3,4,1,0,0,1,10,High,1,1,Priority Review
23,44796,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.48,0,0.22,N,2,44796.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,2,1,0,1,2,10,High,1,1,Enhanced Monitoring
23,100000,RENT,0.0,PERSONAL,B,10000,11.46,0,0.1,N,2,100000.0,10000.0,75K-100K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,1,1,0,2,2,10,High,1,1,Enhanced Monitoring
31,40000,RENT,2.0,VENTURE,C,10000,11.41,0,0.25,N,5,40000.0,10000.0,30K-50K,26-35,5K-10K,8%-12%,0,0,0,0,2,3,2,1,0,1,1,10,High,1,1,Enhanced Monitoring
22,36000,RENT,4.0,PERSONAL,B,10000,11.36,1,0.28,N,2,36000.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,1,0,0,0,1,3,2,1,0,1,2,10,High,1,1,Priority Review
26,62000,RENT,1.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.16,N,2,62000.0,10000.0,50K-75K,26-35,5K-10K,8%-12%,0,0,0,0,1,3,1,1,0,2,2,10,High,1,1,Enhanced Monitoring
21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.14,0,0.46,N,2,21600.0,10000.0,<30K,18-25,5K-10K,8%-12%,0,1,0,0,1,1,4,1,0,1,2,10,High,1,1,Enhanced Monitoring
24,41004,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.14,0,0.24,N,2,41004.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,2,1,0,1,2,10,High,1,1,Enhanced Monitoring
25,36000,RENT,0.0,MEDICAL,B,10000,11.11,0,0.28,N,3,36000.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,2,1,0,2,1,10,High,1,1,Enhanced Monitoring
28,36000,RENT,0.0,DEBTCONSOLIDATION,B,10000,11.11,0,0.28,N,5,36000.0,10000.0,30K-50K,26-35,5K-10K,8%-12%,0,0,0,0,1,3,2,1,0,2,1,10,High,1,1,Enhanced Monitoring
24,24000,RENT,6.0,DEBTCONSOLIDATION,B,10000,10.99,1,0.42,N,4,24000.0,10000.0,<30K,18-25,5K-10K,8%-12%,1,1,0,0,1,3,4,1,0,0,1,10,High,1,1,Priority Review
24,26000,RENT,6.0,PERSONAL,B,10000,10.99,1,0.38,N,4,26000.0,10000.0,<30K,18-25,5K-10K,8%-12%,1,1,0,0,1,3,4,1,0,0,1,10,High,1,1,Priority Review
24,35000,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.29,N,4,35000.0,10000.0,30K-50K,18-25,5K-10K,8%-12%,0,0,0,0,1,3,2,1,0,2,1,10,High,1,1,Enhanced Monitoring
