person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_capped,loan_amnt_capped,income_band,age_band,loan_amount_band,interest_rate_band,default_flag,high_loan_to_income_flag,previous_default_flag,high_interest_flag
32,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,9.88,0,0.14,N,5,70000.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
35,70000,OWN,6.0,VENTURE,B,17000,9.88,0,0.24,N,6,70000.0,17000.0,50k-75k,26-35,15k-25k,8%-12%,0,0,0,0
30,64000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,10.25,1,0.16,N,8,64000.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,1,0,0,0
30,45000,RENT,4.0,VENTURE,D,10000,13.36,0,0.22,N,9,45000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,0,0
27,54400,MORTGAGE,11.0,MEDICAL,D,11000,15.33,1,0.17,Y,10,54400.0,11000.0,50k-75k,26-35,10k-15k,12%-16%,1,0,1,0
29,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6500,7.88,0,0.09,N,9,70000.0,6500.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
29,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.85,0,0.14,N,7,70000.0,10000.0,50k-75k,26-35,5k-10k,12%-16%,0,0,0,0
27,45000,RENT,1.0,MEDICAL,B,10000,9.2,0,0.22,N,10,45000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
34,52800,RENT,2.0,DEBTCONSOLIDATION,B,4325,10.75,0,0.08,N,5,52800.0,4325.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
33,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,13.57,0,0.04,Y,9,70000.0,3000.0,50k-75k,26-35,<5k,12%-16%,0,0,1,0
31,64000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5100,13.22,1,0.08,N,10,64000.0,5100.0,50k-75k,26-35,5k-10k,12%-16%,1,0,0,0
34,10380,RENT,4.0,VENTURE,C,4250,12.68,1,0.41,Y,5,10380.0,4250.0,<30k,26-35,<5k,12%-16%,1,1,1,0
28,35000,RENT,5.0,VENTURE,F,4250,16.96,0,0.12,N,6,35000.0,4250.0,30k-50k,26-35,<5k,16%-20%,0,0,0,1
34,70000,MORTGAGE,16.0,PERSONAL,A,4000,7.74,0,0.06,N,5,70000.0,4000.0,50k-75k,26-35,<5k,<8%,0,0,0,0
28,10800,RENT,0.0,DEBTCONSOLIDATION,B,4200,11.83,1,0.39,N,5,10800.0,4200.0,<30k,26-35,<5k,8%-12%,1,1,0,0
31,14400,RENT,0.0,DEBTCONSOLIDATION,C,4200,14.17,1,0.29,Y,8,14400.0,4200.0,<30k,26-35,<5k,12%-16%,1,0,1,0
27,70000,MORTGAGE,7.0,VENTURE,D,8000,16.0,0,0.11,N,10,70000.0,8000.0,50k-75k,26-35,5k-10k,12%-16%,0,0,0,1
33,70000,MORTGAGE,0.0,PERSONAL,C,5600,13.57,0,0.08,Y,8,70000.0,5600.0,50k-75k,26-35,5k-10k,12%-16%,0,0,1,0
28,70000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,12.18,0,0.29,N,6,70000.0,20000.0,50k-75k,26-35,15k-25k,12%-16%,0,0,0,0
30,39600,RENT,4.0,DEBTCONSOLIDATION,F,10000,20.89,1,0.25,Y,10,39600.0,10000.0,30k-50k,26-35,5k-10k,20%+,1,0,1,1
31,70000,MORTGAGE,11.0,EDUCATION,A,2000,7.4,0,0.03,N,7,70000.0,2000.0,50k-75k,26-35,<5k,<8%,0,0,0,0
29,70000,OTHER,1.0,PERSONAL,B,5000,11.14,0,0.07,N,6,70000.0,5000.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
28,70000,MORTGAGE,11.0,VENTURE,E,15000,16.0,0,0.21,N,7,70000.0,15000.0,50k-75k,26-35,10k-15k,12%-16%,0,0,0,1
27,64000,MORTGAGE,12.0,EDUCATION,B,6000,10.99,1,0.09,N,6,64000.0,6000.0,50k-75k,26-35,5k-10k,8%-12%,1,0,0,0
27,45996,RENT,3.0,VENTURE,C,10000,13.48,0,0.22,Y,5,45996.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,1,0
32,46000,RENT,16.0,PERSONAL,B,10000,10.59,0,0.22,N,7,46000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
35,46000,RENT,3.0,MEDICAL,E,10000,17.14,0,0.22,N,5,46000.0,10000.0,30k-50k,26-35,5k-10k,16%-20%,0,0,0,1
31,46000,RENT,0.0,MEDICAL,A,10000,7.51,0,0.22,N,7,46000.0,10000.0,30k-50k,26-35,5k-10k,<8%,0,0,0,0
29,40000,RENT,1.0,HOMEIMPROVEMENT,C,10000,13.16,1,0.25,N,7,40000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,1,0,0,0
27,46000,RENT,1.0,VENTURE,A,10000,9.32,0,0.22,N,7,46000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
27,70000,OWN,0.0,PERSONAL,C,15000,12.84,0,0.21,N,10,70000.0,15000.0,50k-75k,26-35,10k-15k,12%-16%,0,0,0,0
28,30000,RENT,6.0,VENTURE,C,4200,15.23,0,0.14,Y,7,30000.0,4200.0,<30k,26-35,<5k,12%-16%,0,0,1,0
34,30000,RENT,5.0,VENTURE,A,4200,5.79,0,0.14,N,5,30000.0,4200.0,<30k,26-35,<5k,<8%,0,0,0,0
33,70000,MORTGAGE,3.0,VENTURE,C,20000,12.84,0,0.29,Y,7,70000.0,20000.0,50k-75k,26-35,15k-25k,12%-16%,0,0,1,0
27,30000,RENT,2.0,VENTURE,B,4200,12.53,0,0.14,N,10,30000.0,4200.0,<30k,26-35,<5k,12%-16%,0,0,0,0
35,30996,RENT,18.0,EDUCATION,C,4200,14.79,0,0.14,Y,6,30996.0,4200.0,30k-50k,26-35,<5k,12%-16%,0,0,1,0
28,64000,OTHER,11.0,PERSONAL,A,15000,9.63,1,0.23,N,10,64000.0,15000.0,50k-75k,26-35,10k-15k,8%-12%,1,0,0,0
31,31500,RENT,2.0,MEDICAL,B,4200,9.99,0,0.13,N,7,31500.0,4200.0,30k-50k,26-35,<5k,8%-12%,0,0,0,0
27,32000,RENT,3.0,MEDICAL,A,4200,8.0,0,0.13,N,10,32000.0,4200.0,30k-50k,26-35,<5k,<8%,0,0,0,0
28,33600,RENT,12.0,EDUCATION,B,4200,10.0,0,0.13,N,5,33600.0,4200.0,30k-50k,26-35,<5k,8%-12%,0,0,0,0
27,35000,RENT,3.0,PERSONAL,A,4200,7.49,0,0.12,N,5,35000.0,4200.0,30k-50k,26-35,<5k,<8%,0,0,0,0
30,36000,RENT,2.0,EDUCATION,C,4200,14.27,0,0.12,Y,5,36000.0,4200.0,30k-50k,26-35,<5k,12%-16%,0,0,1,0
34,64000,MORTGAGE,13.0,PERSONAL,B,24000,10.71,1,0.38,N,7,64000.0,24000.0,50k-75k,26-35,15k-25k,8%-12%,1,1,0,0
28,70000,MORTGAGE,0.0,VENTURE,B,5275,10.99,0,0.08,N,5,70000.0,5275.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
28,70000,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.07,N,5,70000.0,5000.0,50k-75k,26-35,<5k,<8%,0,0,0,0
29,70008,MORTGAGE,8.0,MEDICAL,A,5000,5.99,0,0.07,N,5,70008.0,5000.0,50k-75k,26-35,<5k,<8%,0,0,0,0
30,40000,RENT,0.0,PERSONAL,C,4200,12.68,0,0.1,N,7,40000.0,4200.0,30k-50k,26-35,<5k,12%-16%,0,0,0,0
33,70116,MORTGAGE,4.0,PERSONAL,B,5000,11.71,0,0.07,N,6,70116.0,5000.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
28,40000,RENT,2.0,VENTURE,A,4200,7.51,0,0.1,N,5,40000.0,4200.0,30k-50k,26-35,<5k,<8%,0,0,0,0
32,70197,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4100,7.51,0,0.06,N,6,70197.0,4100.0,50k-75k,26-35,<5k,<8%,0,0,0,0
27,70200,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6000,7.29,0,0.09,N,5,70200.0,6000.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
28,70254,OWN,12.0,VENTURE,A,3500,6.62,0,0.05,N,9,70254.0,3500.0,50k-75k,26-35,<5k,<8%,0,0,0,0
28,70356,MORTGAGE,12.0,EDUCATION,B,6000,11.11,0,0.09,N,5,70356.0,6000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
27,70392,MORTGAGE,9.0,VENTURE,B,1500,10.99,0,0.02,N,9,70392.0,1500.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
32,70400,MORTGAGE,3.0,PERSONAL,A,13000,7.88,0,0.18,N,9,70400.0,13000.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
27,70400,MORTGAGE,6.0,PERSONAL,C,15000,13.48,0,0.21,Y,9,70400.0,15000.0,50k-75k,26-35,10k-15k,12%-16%,0,0,1,0
27,43200,RENT,4.0,MEDICAL,B,4200,10.74,0,0.1,N,6,43200.0,4200.0,30k-50k,26-35,<5k,8%-12%,0,0,0,0
32,64500,MORTGAGE,3.0,EDUCATION,C,19400,13.11,1,0.3,Y,10,64500.0,19400.0,50k-75k,26-35,15k-25k,12%-16%,1,1,1,0
28,64500,MORTGAGE,1.0,VENTURE,C,4000,13.79,1,0.06,Y,8,64500.0,4000.0,50k-75k,26-35,<5k,12%-16%,1,0,1,0
27,48000,RENT,4.0,DEBTCONSOLIDATION,B,4200,10.74,0,0.09,N,5,48000.0,4200.0,30k-50k,26-35,<5k,8%-12%,0,0,0,0
34,70596,MORTGAGE,18.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.14,N,9,70596.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
33,70632,MORTGAGE,4.0,MEDICAL,B,1500,10.65,0,0.02,N,5,70632.0,1500.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
30,48500,RENT,0.0,MEDICAL,B,4200,11.48,0,0.09,N,7,48500.0,4200.0,30k-50k,26-35,<5k,8%-12%,0,0,0,0
32,52000,RENT,10.0,EDUCATION,A,4200,7.51,0,0.08,N,6,52000.0,4200.0,50k-75k,26-35,<5k,<8%,0,0,0,0
32,52000,RENT,3.0,EDUCATION,C,4200,13.23,0,0.08,Y,10,52000.0,4200.0,50k-75k,26-35,<5k,12%-16%,0,0,1,0
28,70834,MORTGAGE,4.0,PERSONAL,B,20000,12.21,0,0.28,N,9,70834.0,20000.0,50k-75k,26-35,15k-25k,12%-16%,0,0,0,0
35,53000,RENT,2.0,HOMEIMPROVEMENT,B,4200,11.71,0,0.08,N,6,53000.0,4200.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
28,70900,MORTGAGE,12.0,EDUCATION,D,25000,15.37,0,0.35,Y,6,70900.0,25000.0,50k-75k,26-35,15k-25k,12%-16%,0,1,1,0
28,70920,MORTGAGE,12.0,PERSONAL,A,7600,6.03,0,0.11,N,9,70920.0,7600.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
32,53500,RENT,1.0,PERSONAL,C,4200,13.98,0,0.08,Y,10,53500.0,4200.0,50k-75k,26-35,<5k,12%-16%,0,0,1,0
29,54996,RENT,6.0,PERSONAL,E,4200,15.95,0,0.08,Y,10,54996.0,4200.0,50k-75k,26-35,<5k,12%-16%,0,0,1,0
29,55044,RENT,6.0,HOMEIMPROVEMENT,C,4200,13.48,0,0.08,Y,9,55044.0,4200.0,50k-75k,26-35,<5k,12%-16%,0,0,1,0
28,71000,MORTGAGE,4.0,PERSONAL,A,12000,8.49,0,0.17,N,9,71000.0,12000.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
30,50650,RENT,5.0,PERSONAL,B,4200,9.91,1,0.08,N,7,50650.0,4200.0,50k-75k,26-35,<5k,8%-12%,1,0,0,0
33,71000,MORTGAGE,4.0,MEDICAL,B,5300,11.49,0,0.07,N,7,71000.0,5300.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
32,71000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,14000,6.99,0,0.2,N,8,71000.0,14000.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
31,60000,RENT,4.0,HOMEIMPROVEMENT,A,4200,8.49,0,0.07,N,10,60000.0,4200.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
29,60000,RENT,6.0,MEDICAL,A,4200,8.63,0,0.07,N,10,60000.0,4200.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
33,71000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.14,N,9,71000.0,10000.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
33,71000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0,0.11,Y,10,71000.0,8000.0,50k-75k,26-35,5k-10k,12%-16%,0,0,1,0
29,71000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,11000,13.43,0,0.15,Y,6,71000.0,11000.0,50k-75k,26-35,10k-15k,12%-16%,0,0,1,0
28,71000,MORTGAGE,1.0,PERSONAL,B,20000,10.99,0,0.28,N,8,71000.0,20000.0,50k-75k,26-35,15k-25k,8%-12%,0,0,0,0
27,55512,RENT,11.0,MEDICAL,C,4200,14.26,1,0.08,Y,8,55512.0,4200.0,50k-75k,26-35,<5k,12%-16%,1,0,1,0
35,61600,RENT,4.0,MEDICAL,A,4200,7.29,0,0.07,N,9,61600.0,4200.0,50k-75k,26-35,<5k,<8%,0,0,0,0
32,65000,RENT,2.0,VENTURE,C,4200,14.79,0,0.06,N,10,65000.0,4200.0,50k-75k,26-35,<5k,12%-16%,0,0,0,0
29,71000,OWN,13.0,MEDICAL,A,14000,7.14,0,0.2,N,5,71000.0,14000.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
33,71000,MORTGAGE,11.0,PERSONAL,C,6000,14.72,0,0.08,Y,7,71000.0,6000.0,50k-75k,26-35,5k-10k,12%-16%,0,0,1,0
29,71000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.06,N,9,71000.0,4000.0,50k-75k,26-35,<5k,<8%,0,0,0,0
27,53550,RENT,3.0,MEDICAL,B,4200,11.99,1,0.07,N,8,53550.0,4200.0,50k-75k,26-35,<5k,8%-12%,1,0,0,0
32,64000,RENT,1.0,EDUCATION,D,4200,15.31,1,0.07,Y,5,64000.0,4200.0,50k-75k,26-35,<5k,12%-16%,1,0,1,0
27,71000,RENT,9.0,DEBTCONSOLIDATION,B,4200,10.99,0,0.06,N,5,71000.0,4200.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
34,70000,RENT,1.0,EDUCATION,D,4200,14.61,1,0.06,N,6,70000.0,4200.0,50k-75k,26-35,<5k,12%-16%,1,0,0,0
30,85000,RENT,5.0,MEDICAL,A,4200,5.99,0,0.05,N,6,85000.0,4200.0,75k-100k,26-35,<5k,<8%,0,0,0,0
28,71000,MORTGAGE,1.0,VENTURE,B,9800,12.21,0,0.14,N,5,71000.0,9800.0,50k-75k,26-35,5k-10k,12%-16%,0,0,0,0
27,93000,RENT,11.0,PERSONAL,A,4200,5.42,0,0.05,N,6,93000.0,4200.0,75k-100k,26-35,<5k,<8%,0,0,0,0
29,25000,RENT,0.0,PERSONAL,B,4125,11.71,0,0.17,N,6,25000.0,4125.0,<30k,26-35,<5k,8%-12%,0,0,0,0
28,71007,MORTGAGE,4.0,EDUCATION,F,25000,18.62,0,0.35,N,7,71007.0,25000.0,50k-75k,26-35,15k-25k,16%-20%,0,1,0,1
34,59000,RENT,0.0,EDUCATION,D,4100,14.91,1,0.07,N,10,59000.0,4100.0,50k-75k,26-35,<5k,12%-16%,1,0,0,0
31,19200,RENT,0.0,MEDICAL,A,4075,8.32,1,0.21,N,6,19200.0,4075.0,<30k,26-35,<5k,8%-12%,1,0,0,0
27,71352,MORTGAGE,3.0,VENTURE,A,9000,6.54,0,0.13,N,6,71352.0,9000.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
34,55000,RENT,5.0,EDUCATION,A,4050,7.49,0,0.07,N,9,55000.0,4050.0,50k-75k,26-35,<5k,<8%,0,0,0,0
27,71500,MORTGAGE,2.0,EDUCATION,A,15000,7.49,0,0.21,N,8,71500.0,15000.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
29,71500,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,9.63,0,0.08,N,10,71500.0,6000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
28,71500,MORTGAGE,13.0,HOMEIMPROVEMENT,B,15000,11.49,0,0.21,N,7,71500.0,15000.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
35,71500,MORTGAGE,1.0,HOMEIMPROVEMENT,B,19200,10.99,0,0.27,N,6,71500.0,19200.0,50k-75k,26-35,15k-25k,8%-12%,0,0,0,0
28,12000,RENT,0.0,MEDICAL,B,4000,10.99,1,0.33,N,9,12000.0,4000.0,<30k,26-35,<5k,8%-12%,1,1,0,0
27,71700,MORTGAGE,11.0,HOMEIMPROVEMENT,C,9000,13.8,0,0.13,N,5,71700.0,9000.0,50k-75k,26-35,5k-10k,12%-16%,0,0,0,0
27,71738,MORTGAGE,4.0,EDUCATION,B,11500,9.63,0,0.16,N,9,71738.0,11500.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
31,47000,RENT,5.0,EDUCATION,B,10000,11.99,0,0.21,N,8,47000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
28,47200,RENT,3.0,PERSONAL,B,10000,9.99,0,0.21,N,8,47200.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
31,47500,RENT,2.0,MEDICAL,C,10000,15.96,0,0.21,N,10,47500.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,0,0
27,72000,MORTGAGE,9.0,PERSONAL,D,22000,17.58,0,0.31,Y,6,72000.0,22000.0,50k-75k,26-35,15k-25k,16%-20%,0,1,1,1
31,66000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,2400,9.91,1,0.04,N,5,66000.0,2400.0,50k-75k,26-35,<5k,8%-12%,1,0,0,0
28,41500,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.48,1,0.24,Y,6,41500.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,1,0,1,0
34,72000,OWN,2.0,MEDICAL,A,13150,6.03,0,0.18,N,10,72000.0,13150.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
29,47800,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.21,N,5,47800.0,10000.0,30k-50k,26-35,5k-10k,<8%,0,0,0,0
34,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.14,Y,8,72000.0,10000.0,50k-75k,26-35,5k-10k,12%-16%,0,0,1,0
31,42000,RENT,4.0,EDUCATION,B,10000,11.71,1,0.24,N,5,42000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,1,0,0,0
27,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,7.9,0,0.14,N,7,72000.0,10000.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
28,72000,MORTGAGE,12.0,MEDICAL,A,4500,6.62,0,0.06,N,8,72000.0,4500.0,50k-75k,26-35,<5k,<8%,0,0,0,0
27,72000,MORTGAGE,2.0,MEDICAL,A,21100,8.9,0,0.29,N,8,72000.0,21100.0,50k-75k,26-35,15k-25k,8%-12%,0,0,0,0
30,66000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,1,0.18,N,6,66000.0,12000.0,50k-75k,26-35,10k-15k,8%-12%,1,0,0,0
29,48000,RENT,6.0,MEDICAL,C,10000,13.8,0,0.21,N,10,48000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,0,0
34,72000,MORTGAGE,11.0,VENTURE,B,5800,10.99,0,0.08,N,9,72000.0,5800.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
29,72000,MORTGAGE,3.0,MEDICAL,B,14000,10.65,0,0.19,N,7,72000.0,14000.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
27,72000,MORTGAGE,6.0,MEDICAL,A,17000,6.03,0,0.24,N,6,72000.0,17000.0,50k-75k,26-35,15k-25k,<8%,0,0,0,0
29,42000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.21,1,0.24,Y,7,42000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,1,0,1,0
31,72000,MORTGAGE,15.0,MEDICAL,A,1900,7.51,0,0.03,N,6,72000.0,1900.0,50k-75k,26-35,<5k,<8%,0,0,0,0
27,72000,MORTGAGE,11.0,EDUCATION,C,15000,13.48,0,0.21,N,5,72000.0,15000.0,50k-75k,26-35,10k-15k,12%-16%,0,0,0,0
28,72000,MORTGAGE,3.0,EDUCATION,C,28000,15.96,0,0.39,N,10,72000.0,28000.0,50k-75k,26-35,25k+,12%-16%,0,1,0,0
29,48000,RENT,13.0,PERSONAL,A,10000,7.51,0,0.21,N,7,48000.0,10000.0,30k-50k,26-35,5k-10k,<8%,0,0,0,0
27,72000,MORTGAGE,7.0,MEDICAL,A,6500,6.03,0,0.09,N,5,72000.0,6500.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
27,72000,OWN,2.0,MEDICAL,A,10000,6.62,0,0.14,N,9,72000.0,10000.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
27,72000,MORTGAGE,4.0,PERSONAL,B,14000,12.42,0,0.19,N,10,72000.0,14000.0,50k-75k,26-35,10k-15k,12%-16%,0,0,0,0
31,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,9800,6.62,0,0.14,N,8,72000.0,9800.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
35,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12800,6.62,0,0.18,N,5,72000.0,12800.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
29,48000,RENT,4.0,MEDICAL,B,10000,10.62,0,0.21,N,10,48000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
27,48000,RENT,0.0,MEDICAL,B,10000,10.62,0,0.21,N,6,48000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
28,48000,RENT,8.0,PERSONAL,C,10000,13.48,0,0.21,Y,9,48000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,1,0
27,72000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,5.42,0,0.21,N,5,72000.0,15000.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
34,48000,RENT,14.0,PERSONAL,D,10000,15.7,0,0.21,Y,9,48000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,1,0
30,48000,RENT,3.0,VENTURE,C,10000,12.87,0,0.21,Y,8,48000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,1,0
30,48000,RENT,1.0,EDUCATION,B,10000,12.18,0,0.21,N,9,48000.0,10000.0,30k-50k,26-35,5k-10k,12%-16%,0,0,0,0
30,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,4800,13.49,0,0.07,Y,7,72000.0,4800.0,50k-75k,26-35,<5k,12%-16%,0,0,1,0
29,72000,MORTGAGE,6.0,EDUCATION,A,10800,6.99,0,0.15,N,8,72000.0,10800.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
30,72000,MORTGAGE,3.0,MEDICAL,A,14000,6.99,0,0.19,N,9,72000.0,14000.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
27,72000,MORTGAGE,11.0,MEDICAL,C,9500,13.99,0,0.13,N,6,72000.0,9500.0,50k-75k,26-35,5k-10k,12%-16%,0,0,0,0
33,72000,MORTGAGE,4.0,PERSONAL,A,5000,6.99,0,0.07,N,5,72000.0,5000.0,50k-75k,26-35,<5k,<8%,0,0,0,0
31,72000,OWN,6.0,EDUCATION,A,16000,7.49,0,0.22,N,7,72000.0,16000.0,50k-75k,26-35,15k-25k,<8%,0,0,0,0
27,72000,OWN,2.0,EDUCATION,B,12000,9.99,0,0.17,N,9,72000.0,12000.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
30,72000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,3000,9.99,0,0.04,N,9,72000.0,3000.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
33,72000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4250,5.42,0,0.06,N,5,72000.0,4250.0,50k-75k,26-35,<5k,<8%,0,0,0,0
28,48000,RENT,0.0,EDUCATION,B,10000,10.08,0,0.21,N,6,48000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
27,72000,MORTGAGE,11.0,MEDICAL,B,6150,10.99,0,0.09,N,5,72000.0,6150.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
29,72000,MORTGAGE,3.0,MEDICAL,B,12000,11.49,0,0.17,N,5,72000.0,12000.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
29,72000,MORTGAGE,6.0,VENTURE,D,16800,15.62,0,0.23,N,9,72000.0,16800.0,50k-75k,26-35,15k-25k,12%-16%,0,0,0,0
28,56100,MORTGAGE,12.0,MEDICAL,A,10000,8.49,1,0.15,N,8,56100.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,1,0,0,0
27,72000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.14,N,9,72000.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
27,72000,MORTGAGE,11.0,PERSONAL,B,7000,11.49,0,0.1,N,8,72000.0,7000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
31,72000,MORTGAGE,14.0,MEDICAL,A,7000,5.42,0,0.1,N,8,72000.0,7000.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
30,66000,MORTGAGE,14.0,EDUCATION,C,11200,13.49,1,0.17,N,9,66000.0,11200.0,50k-75k,26-35,10k-15k,12%-16%,1,0,0,0
30,72000,MORTGAGE,14.0,EDUCATION,C,9000,15.23,0,0.13,Y,10,72000.0,9000.0,50k-75k,26-35,5k-10k,12%-16%,0,0,1,0
27,49800,RENT,3.0,PERSONAL,B,10000,10.74,0,0.2,N,7,49800.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
35,72000,MORTGAGE,4.0,MEDICAL,B,15000,10.59,0,0.21,N,6,72000.0,15000.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
30,72000,MORTGAGE,4.0,VENTURE,B,6000,11.99,0,0.08,N,10,72000.0,6000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
32,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,24000,6.92,0,0.33,N,8,72000.0,24000.0,50k-75k,26-35,15k-25k,<8%,0,1,0,0
30,72000,MORTGAGE,12.0,MEDICAL,B,10000,10.0,0,0.14,N,7,72000.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
29,72000,MORTGAGE,13.0,VENTURE,A,22100,7.29,0,0.31,N,5,72000.0,22100.0,50k-75k,26-35,15k-25k,<8%,0,1,0,0
35,50000,RENT,4.0,EDUCATION,B,10000,9.91,0,0.2,N,7,50000.0,10000.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
