person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,credit_risk_score,credit_risk_level,predicted_default_probability,model_risk_band,review_priority
22,54000,MORTGAGE,DEBTCONSOLIDATION,D,6000,15.31,0.11,N,11,High,0.8317861967556849,75%+,Priority Review
22,14400,RENT,EDUCATION,A,4500,7.88,0.31,N,10,High,0.8317228072029783,75%+,Priority Review
32,31000,MORTGAGE,DEBTCONSOLIDATION,B,13000,10.99,0.42,N,7,Medium,0.8316917103299099,75%+,Priority Review
35,27996,RENT,MEDICAL,B,8500,11.58,0.3,N,9,Medium,0.8316008099593225,75%+,Priority Review
38,51000,RENT,HOMEIMPROVEMENT,B,17000,10.38,0.33,N,10,High,0.8313927519601795,75%+,Priority Review
33,35000,RENT,DEBTCONSOLIDATION,C,10000,13.48,0.29,Y,14,High,0.8313330297513174,75%+,Priority Review
28,44000,RENT,PERSONAL,C,16000,13.48,0.36,N,12,High,0.8313055776444123,75%+,Priority Review
21,65000,RENT,PERSONAL,D,12000,14.3,0.18,N,11,High,0.8312388118913275,75%+,Priority Review
23,33000,RENT,DEBTCONSOLIDATION,A,12000,8.49,0.36,N,9,Medium,0.8311496570959538,75%+,Priority Review
22,65100,RENT,EDUCATION,E,6000,16.2,0.09,N,14,High,0.8311133399832393,75%+,Priority Review
25,55000,MORTGAGE,EDUCATION,E,14000,15.68,0.25,Y,16,Very High,0.8310762575444056,75%+,Priority Review
28,85000,MORTGAGE,EDUCATION,E,24000,19.03,0.28,N,15,Very High,0.8306847611212466,75%+,Priority Review
24,83004,RENT,VENTURE,D,28000,15.99,0.34,Y,20,Very High,0.8306243514756485,75%+,Priority Review
29,14400,RENT,EDUCATION,D,1000,16.32,0.07,Y,16,Very High,0.8305401316304458,75%+,Priority Review
29,150000,RENT,HOMEIMPROVEMENT,E,15000,16.32,0.1,Y,18,Very High,0.8304260953700641,75%+,Priority Review
34,42000,RENT,DEBTCONSOLIDATION,D,2400,13.8,0.06,Y,14,High,0.8301879234786843,75%+,Priority Review
25,86000,RENT,EDUCATION,D,16000,16.29,0.19,Y,18,Very High,0.8301695790679173,75%+,Priority Review
28,42000,MORTGAGE,PERSONAL,D,8500,14.96,0.2,N,9,Medium,0.8301382951511649,75%+,Priority Review
24,24000,RENT,MEDICAL,C,5500,14.27,0.23,N,11,High,0.8301139699611877,75%+,Priority Review
23,22800,RENT,PERSONAL,D,1750,15.7,0.08,Y,16,Very High,0.8300423787124246,75%+,Priority Review
55,50000,RENT,HOMEIMPROVEMENT,A,20000,7.51,0.4,N,8,Medium,0.829945396330241,75%+,Priority Review
25,97000,MORTGAGE,HOMEIMPROVEMENT,D,25000,14.59,0.26,N,11,High,0.8299451595490973,75%+,Priority Review
27,40000,MORTGAGE,HOMEIMPROVEMENT,B,14675,12.69,0.37,N,8,Medium,0.8299328214540809,75%+,Priority Review
39,18300,RENT,EDUCATION,D,1200,14.74,0.07,N,11,High,0.8298784247534566,75%+,Priority Review
24,34132,RENT,EDUCATION,B,12000,10.62,0.35,N,12,High,0.8298722279672578,75%+,Priority Review
25,35280,RENT,DEBTCONSOLIDATION,C,10375,14.27,0.29,Y,15,Very High,0.8298534403259368,75%+,Priority Review
22,53000,RENT,MEDICAL,B,21250,10.25,0.4,N,11,High,0.8298072748690399,75%+,Priority Review
28,88365,RENT,EDUCATION,D,12000,16.29,0.14,N,13,High,0.8297642092874212,75%+,Priority Review
25,133000,MORTGAGE,DEBTCONSOLIDATION,F,3000,17.9,0.02,Y,17,Very High,0.8297449701741404,75%+,Priority Review
39,24000,RENT,VENTURE,D,3000,14.12,0.13,N,12,High,0.8297410083822524,75%+,Priority Review
29,24000,MORTGAGE,MEDICAL,A,10000,7.49,0.42,N,6,Medium,0.8297270590119958,75%+,Priority Review
54,39000,MORTGAGE,PERSONAL,B,20000,10.71,0.51,N,8,Medium,0.8297177795153802,75%+,Priority Review
27,54000,MORTGAGE,HOMEIMPROVEMENT,B,27575,10.99,0.51,N,9,Medium,0.8296940987349812,75%+,Priority Review
38,24000,RENT,MEDICAL,B,7200,10.65,0.3,N,9,Medium,0.8296849000641171,75%+,Priority Review
26,158000,RENT,HOMEIMPROVEMENT,D,4000,14.84,0.03,N,12,High,0.8296422503414405,75%+,Priority Review
22,21600,RENT,MEDICAL,C,4800,13.49,0.22,N,12,High,0.8296361114428682,75%+,Priority Review
30,23000,RENT,PERSONAL,C,6500,14.72,0.28,N,10,High,0.8295816956942927,75%+,Priority Review
43,40000,MORTGAGE,MEDICAL,B,18000,11.83,0.45,N,8,Medium,0.82949195620186,75%+,Priority Review
29,61000,RENT,VENTURE,D,10000,16.07,0.16,N,12,High,0.8293591559102267,75%+,Priority Review
27,30000,RENT,PERSONAL,A,13000,7.88,0.43,N,8,Medium,0.8293567331075737,75%+,Priority Review
22,50004,RENT,VENTURE,C,25000,12.23,0.5,N,13,High,0.8293466197865398,75%+,Priority Review
25,30000,OWN,EDUCATION,D,10000,14.61,0.33,N,12,High,0.8292855162995876,75%+,Priority Review
24,64000,RENT,DEBTCONSOLIDATION,D,3000,15.21,0.05,N,10,High,0.8292663372115958,75%+,Priority Review
28,13200,RENT,MEDICAL,B,3000,10.99,0.23,N,10,High,0.8292530951246669,75%+,Priority Review
26,60000,MORTGAGE,PERSONAL,D,8000,16.77,0.13,N,12,High,0.8292297678891866,75%+,Priority Review
26,93000,MORTGAGE,DEBTCONSOLIDATION,D,25000,16.0,0.27,Y,17,Very High,0.8291210712640641,75%+,Priority Review
26,64000,RENT,VENTURE,E,10000,16.4,0.16,N,16,Very High,0.8290950182420115,75%+,Priority Review
24,61000,RENT,HOMEIMPROVEMENT,B,20000,12.18,0.33,N,12,High,0.8290524929444101,75%+,Priority Review
23,29000,RENT,EDUCATION,B,9000,11.71,0.31,N,12,High,0.829036805463879,75%+,Priority Review
23,40100,RENT,MEDICAL,B,12000,9.91,0.3,N,11,High,0.8289543927664151,75%+,Priority Review
27,43000,RENT,EDUCATION,D,4000,16.29,0.09,Y,15,Very High,0.8288987803921094,75%+,Priority Review
22,29280,MORTGAGE,EDUCATION,C,12000,11.66,0.41,Y,15,Very High,0.8288929389624894,75%+,Priority Review
22,68496,RENT,PERSONAL,D,12000,15.31,0.18,Y,16,Very High,0.8288789283474003,75%+,Priority Review
26,22800,RENT,DEBTCONSOLIDATION,C,5000,13.57,0.22,N,11,High,0.8286330101591441,75%+,Priority Review
31,81000,RENT,PERSONAL,D,15000,14.42,0.19,N,13,High,0.8285562977503368,75%+,Priority Review
31,50000,RENT,PERSONAL,D,6000,15.62,0.12,Y,15,Very High,0.82852743635386,75%+,Priority Review
25,73000,RENT,DEBTCONSOLIDATION,D,6000,14.96,0.08,N,11,High,0.8285152391941298,75%+,Priority Review
24,24000,RENT,MEDICAL,C,5600,12.73,0.23,N,12,High,0.8284100165561249,75%+,Priority Review
34,35000,RENT,VENTURE,B,15000,10.99,0.43,N,11,High,0.8281733318136438,75%+,Priority Review
22,83200,RENT,EDUCATION,D,10000,16.29,0.12,N,14,High,0.8281654314597586,75%+,Priority Review
28,34000,RENT,PERSONAL,D,2600,15.62,0.08,N,11,High,0.8281374893159515,75%+,Priority Review
29,24000,RENT,VENTURE,C,7750,13.85,0.32,N,12,High,0.8281214174580436,75%+,Priority Review
26,95000,MORTGAGE,HOMEIMPROVEMENT,D,20000,14.96,0.21,N,12,High,0.8280863012892046,75%+,Priority Review
26,29400,MORTGAGE,MEDICAL,A,12000,9.32,0.41,N,8,Medium,0.8280527911419169,75%+,Priority Review
40,13273,RENT,DEBTCONSOLIDATION,B,3850,9.99,0.29,N,8,Medium,0.8279430328679511,75%+,Priority Review
39,96500,RENT,DEBTCONSOLIDATION,D,14400,15.2,0.15,N,11,High,0.8279273860486231,75%+,Priority Review
29,63000,RENT,PERSONAL,D,10000,15.33,0.16,N,10,High,0.8279085726886782,75%+,Priority Review
22,100580,RENT,DEBTCONSOLIDATION,D,25000,14.96,0.25,Y,17,Very High,0.8278921975854474,75%+,Priority Review
22,24000,RENT,DEBTCONSOLIDATION,C,5200,13.49,0.22,Y,17,Very High,0.8277846166099516,75%+,Priority Review
31,36400,MORTGAGE,VENTURE,D,8000,14.46,0.22,N,11,High,0.8277340359593323,75%+,Priority Review
22,19200,MORTGAGE,HOMEIMPROVEMENT,D,1400,14.91,0.07,Y,12,High,0.8277293100290808,75%+,Priority Review
25,78000,MORTGAGE,DEBTCONSOLIDATION,D,8000,16.0,0.1,N,11,High,0.8276945075691281,75%+,Priority Review
22,64000,RENT,EDUCATION,D,13000,14.11,0.2,Y,16,Very High,0.8276281020210591,75%+,Priority Review
24,95000,RENT,PERSONAL,D,17200,17.58,0.18,N,13,High,0.827624974904,75%+,Priority Review
24,87996,RENT,DEBTCONSOLIDATION,D,10000,14.84,0.11,Y,16,Very High,0.8275082343459753,75%+,Priority Review
28,47881,RENT,DEBTCONSOLIDATION,B,15000,10.99,0.31,N,10,High,0.8274521815298543,75%+,Priority Review
24,35000,RENT,MEDICAL,B,10000,10.99,0.29,N,11,High,0.8274195641558645,75%+,Priority Review
30,55000,MORTGAGE,EDUCATION,D,12000,13.55,0.22,N,12,High,0.8273984016299794,75%+,Priority Review
26,80952,RENT,EDUCATION,D,13200,16.77,0.16,N,13,High,0.8273662968641351,75%+,Priority Review
23,46000,RENT,PERSONAL,B,18250,10.75,0.4,N,11,High,0.827361349476569,75%+,Priority Review
35,38469,RENT,HOMEIMPROVEMENT,C,10000,12.23,0.26,Y,16,Very High,0.827295930786605,75%+,Priority Review
24,30000,RENT,VENTURE,C,9500,13.92,0.32,N,15,Very High,0.8272400146430544,75%+,Priority Review
24,52500,RENT,HOMEIMPROVEMENT,B,17000,10.99,0.32,N,11,High,0.8272102736072993,75%+,Priority Review
25,42504,RENT,MEDICAL,B,12600,11.26,0.3,N,12,High,0.827128259414317,75%+,Priority Review
25,59000,RENT,MEDICAL,D,5000,15.62,0.08,Y,16,Very High,0.827119925844507,75%+,Priority Review
26,48000,MORTGAGE,HOMEIMPROVEMENT,C,16750,14.26,0.35,Y,14,High,0.8271057225306099,75%+,Priority Review
22,51000,RENT,EDUCATION,C,20000,13.47,0.39,N,15,Very High,0.8271002520912086,75%+,Priority Review
22,72000,MORTGAGE,PERSONAL,D,15000,16.32,0.21,Y,17,Very High,0.8270780200634956,75%+,Priority Review
33,42000,RENT,DEBTCONSOLIDATION,C,12000,13.57,0.29,N,11,High,0.8269086213044529,75%+,Priority Review
26,108000,RENT,HOMEIMPROVEMENT,D,13000,15.99,0.12,Y,16,Very High,0.8269034503866279,75%+,Priority Review
25,25000,RENT,VENTURE,B,9250,10.75,0.37,N,10,High,0.8268984799868009,75%+,Priority Review
31,77500,RENT,EDUCATION,D,10000,16.49,0.13,Y,18,Very High,0.8268936779614022,75%+,Priority Review
48,64430,MORTGAGE,MEDICAL,D,15000,15.31,0.2,Y,13,High,0.8268328730497595,75%+,Priority Review
32,83000,RENT,PERSONAL,E,20000,14.38,0.24,N,12,High,0.826691270553132,75%+,Priority Review
23,74800,MORTGAGE,MEDICAL,D,15000,16.0,0.17,N,12,High,0.8266313457637404,75%+,Priority Review
23,32000,MORTGAGE,HOMEIMPROVEMENT,D,2500,12.8,0.08,Y,14,High,0.8265956403972354,75%+,Priority Review
24,36000,RENT,VENTURE,D,6000,14.96,0.17,N,11,High,0.826592719260308,75%+,Priority Review
38,66000,RENT,PERSONAL,D,10000,15.99,0.15,Y,16,Very High,0.8264949304146,75%+,Priority Review
27,30000,RENT,EDUCATION,B,10000,10.74,0.33,N,10,High,0.8263729568114229,75%+,Priority Review
30,36000,MORTGAGE,DEBTCONSOLIDATION,B,15000,11.83,0.42,N,7,Medium,0.8262947438860558,75%+,Priority Review
39,43680,RENT,MEDICAL,B,16000,10.99,0.37,N,9,Medium,0.8261774330873701,75%+,Priority Review
34,68000,MORTGAGE,PERSONAL,D,10000,16.29,0.15,N,10,High,0.8261763252347649,75%+,Priority Review
24,51000,RENT,MEDICAL,C,16000,13.85,0.31,N,12,High,0.8260345587550587,75%+,Priority Review
33,47360,RENT,PERSONAL,D,4500,15.58,0.1,N,11,High,0.8259878444772722,75%+,Priority Review
24,30000,RENT,MEDICAL,B,8850,10.99,0.29,N,10,High,0.8259612078744377,75%+,Priority Review
27,24000,RENT,DEBTCONSOLIDATION,A,8000,7.29,0.33,N,9,Medium,0.8258777248461519,75%+,Priority Review
25,55344,RENT,HOMEIMPROVEMENT,B,18000,10.99,0.33,N,11,High,0.8258711127485716,75%+,Priority Review
24,50866,RENT,MEDICAL,B,20000,10.99,0.39,N,10,High,0.8258347477538326,75%+,Priority Review
27,30000,RENT,EDUCATION,B,12000,11.36,0.4,N,9,Medium,0.8258120202371085,75%+,Priority Review
21,30067,RENT,VENTURE,C,10750,12.68,0.36,N,12,High,0.8257083945994683,75%+,Priority Review
46,80000,MORTGAGE,HOMEIMPROVEMENT,D,20000,14.54,0.25,N,9,Medium,0.8256728570501457,75%+,Priority Review
27,36000,MORTGAGE,HOMEIMPROVEMENT,B,13500,10.0,0.38,N,8,Medium,0.8256455791595222,75%+,Priority Review
25,54000,RENT,DEBTCONSOLIDATION,C,19000,13.48,0.35,Y,16,Very High,0.8256285890651585,75%+,Priority Review
25,18000,RENT,DEBTCONSOLIDATION,C,4000,13.22,0.22,Y,16,Very High,0.8255877128598599,75%+,Priority Review
28,38295,RENT,PERSONAL,C,12000,13.48,0.31,N,12,High,0.8255870794756667,75%+,Priority Review
21,14400,RENT,VENTURE,D,1000,16.29,0.07,N,14,High,0.8254622234492011,75%+,Priority Review
26,57600,RENT,DEBTCONSOLIDATION,D,2150,15.62,0.04,Y,14,High,0.8254582031302186,75%+,Priority Review
33,66300,MORTGAGE,MEDICAL,D,22000,14.59,0.28,N,10,High,0.8253512026050951,75%+,Priority Review
22,50000,RENT,DEBTCONSOLIDATION,B,15600,12.21,0.31,N,11,High,0.8252488702046604,75%+,Priority Review
22,15708,RENT,HOMEIMPROVEMENT,B,4000,11.12,0.25,N,9,Medium,0.825211129999496,75%+,Priority Review
27,112921,MORTGAGE,HOMEIMPROVEMENT,E,19000,16.35,0.17,N,11,High,0.8251551729507081,75%+,Priority Review
36,38568,RENT,EDUCATION,E,2400,18.39,0.06,Y,16,Very High,0.8251279985009454,75%+,Priority Review
25,30000,RENT,EDUCATION,E,1500,16.82,0.05,Y,19,Very High,0.8251079299696116,75%+,Priority Review
45,123000,RENT,EDUCATION,F,14000,18.535,0.11,N,15,Very High,0.8250937184798285,75%+,Priority Review
21,17220,RENT,DEBTCONSOLIDATION,B,5000,10.37,0.29,N,9,Medium,0.8250733133067256,75%+,Priority Review
29,70000,RENT,EDUCATION,E,5000,16.82,0.07,N,14,High,0.8250316741316124,75%+,Priority Review
29,48000,OWN,PERSONAL,E,15000,18.64,0.31,N,15,Very High,0.8249391982506902,75%+,Priority Review
24,30000,RENT,MEDICAL,C,8000,13.61,0.27,Y,14,High,0.8249205218985575,75%+,Priority Review
37,51000,RENT,VENTURE,D,6400,16.89,0.13,Y,16,Very High,0.8249014018975395,75%+,Priority Review
26,81600,RENT,MEDICAL,D,8000,16.29,0.08,Y,16,Very High,0.8249009442036688,75%+,Priority Review
24,35000,RENT,DEBTCONSOLIDATION,C,10000,12.73,0.29,Y,15,Very High,0.8248298894116405,75%+,Priority Review
35,72000,MORTGAGE,EDUCATION,E,20000,16.7,0.28,Y,17,Very High,0.8247576292680554,75%+,Priority Review
23,16800,RENT,EDUCATION,A,6625,6.03,0.39,N,8,Medium,0.8247552445446521,75%+,Priority Review
23,32004,OWN,EDUCATION,E,9250,17.19,0.29,N,14,High,0.8246839039779145,75%+,Priority Review
31,62050,RENT,MEDICAL,D,3600,15.95,0.05,N,11,High,0.8245785955281423,75%+,Priority Review
23,32580,RENT,PERSONAL,B,10000,11.14,0.31,N,12,High,0.824516736953976,75%+,Priority Review
35,20000,RENT,EDUCATION,B,5500,12.69,0.28,N,11,High,0.8244843707977392,75%+,Priority Review
25,37500,RENT,MEDICAL,C,10000,15.96,0.27,Y,16,Very High,0.8244542416236754,75%+,Priority Review
28,63000,RENT,VENTURE,D,8000,16.29,0.13,N,13,High,0.8243919545824769,75%+,Priority Review
24,39000,RENT,HOMEIMPROVEMENT,C,8000,13.48,0.21,N,12,High,0.8243185660071829,75%+,Priority Review
22,50004,RENT,EDUCATION,D,5300,14.42,0.11,N,12,High,0.8243181805058327,75%+,Priority Review
23,32000,RENT,MEDICAL,C,8500,13.16,0.27,Y,16,Very High,0.8242663772398554,75%+,Priority Review
36,62400,MORTGAGE,PERSONAL,D,12000,16.89,0.19,Y,14,High,0.8241610393063984,75%+,Priority Review
27,35000,MORTGAGE,PERSONAL,B,15000,12.53,0.43,N,9,Medium,0.8241365859986739,75%+,Priority Review
28,37000,MORTGAGE,MEDICAL,A,18250,7.49,0.49,N,5,Low,0.8240465487185265,75%+,Priority Review
28,35000,RENT,EDUCATION,D,3200,15.21,0.09,N,10,High,0.8240273944658786,75%+,Priority Review
34,72000,RENT,EDUCATION,D,18000,15.95,0.25,Y,15,Very High,0.8239499978909715,75%+,Priority Review
25,30720,RENT,EDUCATION,B,10000,10.37,0.33,N,11,High,0.8237730007201733,75%+,Priority Review
26,40100,RENT,VENTURE,D,6500,15.31,0.16,N,12,High,0.8236695297022256,75%+,Priority Review
27,54400,MORTGAGE,MEDICAL,D,11000,15.33,0.17,Y,12,High,0.8235664913293457,75%+,Priority Review
22,54000,RENT,EDUCATION,E,5000,16.35,0.09,Y,18,Very High,0.8234898365885013,75%+,Priority Review
33,60000,MORTGAGE,VENTURE,D,17000,16.07,0.28,Y,18,Very High,0.8234806655532125,75%+,Priority Review
22,70000,MORTGAGE,EDUCATION,E,16000,16.63,0.23,Y,18,Very High,0.8234298092999819,75%+,Priority Review
25,26004,MORTGAGE,EDUCATION,B,10000,9.91,0.38,N,10,High,0.8234157504414168,75%+,Priority Review
25,55784,RENT,DEBTCONSOLIDATION,C,18500,13.61,0.33,N,13,High,0.8232688413889493,75%+,Priority Review
26,15000,RENT,MEDICAL,B,3200,12.21,0.21,N,10,High,0.8232391071857096,75%+,Priority Review
36,25200,MORTGAGE,EDUCATION,C,8700,12.23,0.35,Y,15,Very High,0.8231916091132812,75%+,Priority Review
32,44004,RENT,MEDICAL,D,2200,15.65,0.05,N,10,High,0.8230752050073112,75%+,Priority Review
38,83000,MORTGAGE,DEBTCONSOLIDATION,D,24000,14.91,0.29,Y,15,Very High,0.8230541429975775,75%+,Priority Review
22,27996,RENT,EDUCATION,D,2200,15.95,0.08,N,12,High,0.8230228335519173,75%+,Priority Review
28,168000,RENT,DEBTCONSOLIDATION,F,15000,17.26,0.09,Y,19,Very High,0.822931085360108,75%+,Priority Review
33,57492,RENT,MEDICAL,B,20000,12.53,0.35,N,12,High,0.8228281568695707,75%+,Priority Review
29,44000,RENT,DEBTCONSOLIDATION,B,16000,10.99,0.36,N,9,Medium,0.8228128914227995,75%+,Priority Review
26,33000,MORTGAGE,HOMEIMPROVEMENT,C,9000,13.72,0.27,N,11,High,0.8228049783149515,75%+,Priority Review
23,79416,RENT,VENTURE,D,25000,15.21,0.31,Y,19,Very High,0.8227876904692147,75%+,Priority Review
26,45000,MORTGAGE,HOMEIMPROVEMENT,C,14125,13.99,0.31,Y,15,Very High,0.8227657873043159,75%+,Priority Review
24,24000,RENT,MEDICAL,C,6000,12.99,0.25,Y,15,Very High,0.8227429113422849,75%+,Priority Review
49,64600,MORTGAGE,MEDICAL,D,10000,16.49,0.13,N,11,High,0.8226920603266381,75%+,Priority Review
24,7500,RENT,HOMEIMPROVEMENT,C,1200,13.48,0.16,N,11,High,0.8226261550974531,75%+,Priority Review
31,121000,RENT,HOMEIMPROVEMENT,D,18400,15.31,0.15,Y,14,High,0.8225808871497559,75%+,Priority Review
28,38004,RENT,DEBTCONSOLIDATION,C,10000,13.61,0.26,N,11,High,0.8224812336059484,75%+,Priority Review
23,60000,RENT,DEBTCONSOLIDATION,B,25000,10.25,0.42,N,11,High,0.8224648237963704,75%+,Priority Review
26,47004,RENT,MEDICAL,D,2500,15.65,0.05,Y,14,High,0.822457445991876,75%+,Priority Review
22,70000,MORTGAGE,EDUCATION,D,16000,16.32,0.23,Y,17,Very High,0.8224005586169549,75%+,Priority Review
24,21948,MORTGAGE,VENTURE,D,4000,15.31,0.18,N,11,High,0.8223558631306119,75%+,Priority Review
29,62050,MORTGAGE,MEDICAL,E,3600,17.99,0.05,N,10,High,0.8221624311859197,75%+,Priority Review
23,65000,MORTGAGE,EDUCATION,E,15000,14.5,0.23,N,13,High,0.8221415146675727,75%+,Priority Review
27,50000,RENT,MEDICAL,C,16000,13.48,0.32,Y,17,Very High,0.8221111276396192,75%+,Priority Review
24,53000,MORTGAGE,PERSONAL,D,10000,14.91,0.19,N,10,High,0.8221059465469581,75%+,Priority Review
24,48000,RENT,DEBTCONSOLIDATION,B,15200,11.48,0.32,N,11,High,0.8220813897160353,75%+,Priority Review
27,42000,RENT,MEDICAL,B,11975,12.53,0.29,N,11,High,0.8220701644727046,75%+,Priority Review
27,79636,RENT,PERSONAL,D,19200,13.87,0.24,Y,15,Very High,0.8220145133822025,75%+,Priority Review
24,36000,MORTGAGE,PERSONAL,D,3600,16.77,0.1,Y,16,Very High,0.8219789397042147,75%+,Priority Review
27,44000,RENT,VENTURE,D,5000,16.89,0.11,Y,18,Very High,0.8219553640465014,75%+,Priority Review
26,70000,RENT,EDUCATION,E,5000,17.39,0.07,N,15,Very High,0.8219551261180057,75%+,Priority Review
29,37000,RENT,MEDICAL,C,10000,12.53,0.27,N,12,High,0.8217620350658322,75%+,Priority Review
30,49110,RENT,PERSONAL,B,19775,12.42,0.4,N,11,High,0.8217610140472179,75%+,Priority Review
33,61200,RENT,MEDICAL,D,7000,14.96,0.1,Y,15,Very High,0.8217458930374311,75%+,Priority Review
26,48000,RENT,MEDICAL,A,24000,7.49,0.5,N,9,Medium,0.82160657867642,75%+,Priority Review
27,47380,MORTGAGE,HOMEIMPROVEMENT,C,15000,13.79,0.32,Y,13,High,0.8216012239451851,75%+,Priority Review
25,58650,RENT,MEDICAL,D,5600,14.84,0.08,N,10,High,0.8215970682930132,75%+,Priority Review
28,34000,RENT,PERSONAL,D,3000,15.7,0.09,Y,15,Very High,0.8215711617438407,75%+,Priority Review
22,54996,MORTGAGE,DEBTCONSOLIDATION,B,25000,12.42,0.45,N,10,High,0.8215056306800599,75%+,Priority Review
22,52000,RENT,EDUCATION,B,25000,11.11,0.48,N,11,High,0.8214773041176002,75%+,Priority Review
24,85000,RENT,PERSONAL,E,10000,16.0,0.12,Y,18,Very High,0.821470615017863,75%+,Priority Review
22,50900,MORTGAGE,DEBTCONSOLIDATION,C,22000,13.48,0.43,Y,14,High,0.8214574581656313,75%+,Priority Review
30,65000,RENT,HOMEIMPROVEMENT,B,25000,10.99,0.38,N,10,High,0.8214515075377483,75%+,Priority Review
23,49000,MORTGAGE,MEDICAL,D,5000,15.21,0.1,N,10,High,0.8214336503656405,75%+,Priority Review
24,35000,RENT,DEBTCONSOLIDATION,B,10000,10.99,0.29,N,10,High,0.8214263860154627,75%+,Priority Review
27,20000,RENT,EDUCATION,B,5500,12.69,0.28,N,11,High,0.8212690565301363,75%+,Priority Review
23,46000,RENT,EDUCATION,D,8000,11.86,0.17,N,11,High,0.8212275432490544,75%+,Priority Review
23,36000,MORTGAGE,PERSONAL,C,14000,12.99,0.39,N,10,High,0.8211681043415607,75%+,Priority Review
23,81000,RENT,PERSONAL,D,12000,16.29,0.15,Y,17,Very High,0.8211664565429169,75%+,Priority Review
30,39760,MORTGAGE,DEBTCONSOLIDATION,B,14500,10.75,0.36,N,10,High,0.8211374769239514,75%+,Priority Review
22,33000,RENT,PERSONAL,B,10000,12.42,0.3,N,11,High,0.8211355474608424,75%+,Priority Review
24,24000,RENT,MEDICAL,B,6000,11.99,0.25,N,10,High,0.8210286071872943,75%+,Priority Review
24,39000,RENT,MEDICAL,D,1500,15.62,0.04,Y,14,High,0.8209825938443985,75%+,Priority Review
37,21600,RENT,MEDICAL,A,6500,8.49,0.3,N,9,Medium,0.8209252366188855,75%+,Priority Review
23,60000,MORTGAGE,PERSONAL,D,15000,15.21,0.25,Y,14,High,0.8207300819295797,75%+,Priority Review
39,168000,RENT,HOMEIMPROVEMENT,E,18000,17.93,0.11,N,14,High,0.8206332512552265,75%+,Priority Review
25,22880,RENT,VENTURE,C,7000,13.48,0.31,N,13,High,0.8205840918608607,75%+,Priority Review
28,12000,RENT,MEDICAL,C,2400,12.68,0.2,N,11,High,0.8205503869351758,75%+,Priority Review
23,98000,RENT,EDUCATION,E,10000,16.4,0.1,N,17,Very High,0.820467773546568,75%+,Priority Review
22,30000,RENT,VENTURE,D,4200,15.31,0.14,Y,17,Very High,0.8204180518339217,75%+,Priority Review
26,108000,RENT,DEBTCONSOLIDATION,D,7500,16.77,0.07,Y,17,Very High,0.820272570859827,75%+,Priority Review
24,46500,RENT,EDUCATION,B,20000,10.62,0.43,N,11,High,0.8202024958771825,75%+,Priority Review
25,36000,RENT,DEBTCONSOLIDATION,B,10000,12.42,0.28,N,10,High,0.8201706084171028,75%+,Priority Review
24,37004,RENT,VENTURE,D,5500,15.05,0.15,N,12,High,0.8201405292945755,75%+,Priority Review
21,25000,RENT,EDUCATION,B,7000,12.69,0.28,N,12,High,0.8201315021677495,75%+,Priority Review
23,31800,RENT,PERSONAL,C,9600,13.48,0.3,Y,16,Very High,0.8200828306559599,75%+,Priority Review
25,50000,MORTGAGE,VENTURE,E,8000,19.42,0.16,N,15,Very High,0.8200357932879927,75%+,Priority Review
22,24000,RENT,EDUCATION,A,8000,7.49,0.33,N,11,High,0.8199990729959841,75%+,Priority Review
38,34000,MORTGAGE,VENTURE,D,8000,15.62,0.24,N,9,Medium,0.8199963705496004,75%+,Priority Review
25,58750,MORTGAGE,HOMEIMPROVEMENT,D,6000,15.33,0.1,Y,13,High,0.8199518621916783,75%+,Priority Review
